YEAR,MO,DY,HR,UV,Tem,Hum
2023,7,12,13,9.38,32.34,20.39
2023,7,12,14,7.12,32.23,20.32
2023,7,12,15,3.9,31.81,20.81
2023,7,12,16,1.35,31.19,20.94
2023,7,12,17,0.17,29.91,21.48
2023,7,12,18,0,28.55,21.61
2023,7,12,19,0,28.01,21.24
2023,7,12,20,0,27.58,21
2023,7,12,21,0,27.13,20.69
2023,7,12,22,0,26.7,20.51
2023,7,12,23,0,26.28,20.32
2023,7,13,0,0,25.95,20.2
2023,7,13,1,0,25.76,20.2
2023,7,13,2,0,25.58,20.08
2023,7,13,3,0,25.44,19.96
2023,7,13,4,0,25.3,19.78
2023,7,13,5,0,25.27,19.71
2023,7,13,6,0.15,25.95,20.08
2023,7,13,7,1.35,26.78,20.51
2023,7,13,8,3.88,27.86,20.57
2023,7,13,9,7.3,28.85,20.2
2023,7,13,10,9.88,29.62,20.02
2023,7,13,11,10.8,30.12,20.02
2023,7,13,12,10.58,30.42,20.14
2023,7,13,13,8.75,30.51,20.26
2023,7,13,14,6,30.46,20.26
2023,7,13,15,3.6,30.16,20.45
2023,7,13,16,1.25,29.48,20.81
2023,7,13,17,0.08,28.37,21.24
2023,7,13,18,0,27.3,20.63
2023,7,13,19,0,26.9,20.39
2023,7,13,20,0,26.59,20.2
2023,7,13,21,0,26.33,20.02
2023,7,13,22,0,26.12,20.08
2023,7,13,23,0,25.82,20.26
2023,7,14,0,0,25.56,20.14
2023,7,14,1,0,25.52,20.02
2023,7,14,2,0,25.55,19.9
2023,7,14,3,0,25.47,19.78
2023,7,14,4,0,25.27,19.59
2023,7,14,5,0,25.1,19.47
2023,7,14,6,0.17,25.58,19.78
2023,7,14,7,1.38,26.17,20.08
2023,7,14,8,4.12,27.08,20.26
2023,7,14,9,7.4,28.11,19.96
2023,7,14,10,9.8,29.12,19.59
2023,7,14,11,11.15,29.8,19.53
2023,7,14,12,10.25,30.13,19.59
2023,7,14,13,8.65,30.23,19.65
2023,7,14,14,6.48,30.1,19.71
2023,7,14,15,3.6,29.75,20.2
2023,7,14,16,1.2,29.03,20.94
2023,7,14,17,0.15,27.91,21.3
2023,7,14,18,0,26.95,21
2023,7,14,19,0,26.63,20.87
2023,7,14,20,0,26.4,20.69
2023,7,14,21,0,26.19,20.51
2023,7,14,22,0,26,20.32
2023,7,14,23,0,25.79,20.14
2023,7,15,0,0,25.56,19.96
2023,7,15,1,0,25.26,19.71
2023,7,15,2,0,24.94,19.41
2023,7,15,3,0,24.76,19.23
2023,7,15,4,0,24.62,19.04
2023,7,15,5,0,24.58,18.98
2023,7,15,6,0.17,25.47,19.65
2023,7,15,7,1.35,26.29,20.26
2023,7,15,8,3.83,27.46,20.51
2023,7,15,9,7.33,28.62,19.96
2023,7,15,10,8.92,29.52,19.59
2023,7,15,11,10.25,29.95,19.53
2023,7,15,12,10.6,30.08,19.53
2023,7,15,13,8.05,30.11,19.59
2023,7,15,14,6.15,29.82,19.59
2023,7,15,15,3.15,29.31,19.84
2023,7,15,16,1.05,28.53,20.39
2023,7,15,17,0.12,27.56,20.81
2023,7,15,18,0,26.63,20.57
2023,7,15,19,0,26.33,20.32
2023,7,15,20,0,26.05,20.14
2023,7,15,21,0,25.73,19.84
2023,7,15,22,0,25.49,19.59
2023,7,15,23,0,25.18,19.29
2023,7,16,0,0,24.9,19.1
2023,7,16,1,0,24.69,18.92
2023,7,16,2,0,24.58,18.86
2023,7,16,3,0,24.56,18.86
2023,7,16,4,0,24.54,18.92
2023,7,16,5,0,24.65,19.04
2023,7,16,6,0.17,25.51,19.71
2023,7,16,7,1.3,26.41,20.45
2023,7,16,8,3.75,27.65,21.18
2023,7,16,9,6.38,28.6,21.12
2023,7,16,10,8.35,29.09,20.69
2023,7,16,11,9.7,29.47,20.32
2023,7,16,12,9.05,29.81,20.02
2023,7,16,13,4.45,29.95,19.9
2023,7,16,14,2.12,29.87,20.08
2023,7,16,15,0.85,29.42,20.75
2023,7,16,16,0.4,28.7,21.48
2023,7,16,17,0.05,27.73,21.48
2023,7,16,18,0,26.87,20.94
2023,7,16,19,0,26.37,20.51
2023,7,16,20,0,25.97,20.32
2023,7,16,21,0,25.75,20.14
2023,7,16,22,0,25.55,19.9
2023,7,16,23,0,25.37,19.71
2023,7,17,0,0,25.24,19.59
2023,7,17,1,0,25.21,19.53
2023,7,17,2,0,25.18,19.47
2023,7,17,3,0,25.19,19.47
2023,7,17,4,0,25.21,19.47
2023,7,17,5,0,25.26,19.53
2023,7,17,6,0.12,25.63,19.84
2023,7,17,7,1.12,26.19,20.26
2023,7,17,8,3.42,26.93,20.63
2023,7,17,9,6.23,27.52,20.45
2023,7,17,10,7.52,27.94,20.26
2023,7,17,11,7.33,28.33,20.14
2023,7,17,12,8.08,28.64,20.26
2023,7,17,13,7.92,28.76,20.87
2023,7,17,14,5.98,28.75,21.55
2023,7,17,15,2.1,28.51,21.67
2023,7,17,16,0.73,27.9,21.36
2023,7,17,17,0.1,26.91,20.57
2023,7,17,18,0,26.08,20.02
2023,7,17,19,0,25.65,19.65
2023,7,17,20,0,25.34,19.35
2023,7,17,21,0,25.1,19.1
2023,7,17,22,0,24.92,18.98
2023,7,17,23,0,24.82,18.92
2023,7,18,0,0,24.78,18.92
2023,7,18,1,0,24.72,18.98
2023,7,18,2,0,24.64,18.92
2023,7,18,3,0,24.52,18.86
2023,7,18,4,0,24.44,18.8
2023,7,18,5,0,24.42,18.8
2023,7,18,6,0.15,25.09,19.23
2023,7,18,7,1.27,25.83,19.78
2023,7,18,8,3.85,26.9,20.2
2023,7,18,9,4.88,27.92,20.26
2023,7,18,10,7.62,28.66,20.02
2023,7,18,11,8.95,29.22,19.59
2023,7,18,12,8.15,29.65,19.23
2023,7,18,13,7.48,29.84,19.1
2023,7,18,14,4.17,29.76,19.17
2023,7,18,15,2.38,29.28,19.41
2023,7,18,16,1.02,28.33,19.78
2023,7,18,17,0.08,27.08,20.02
2023,7,18,18,0,25.96,19.78
2023,7,18,19,0,25.5,19.65
2023,7,18,20,0,25.26,19.53
2023,7,18,21,0,25.06,19.35
2023,7,18,22,0,24.87,19.1
2023,7,18,23,0,24.67,18.92
2023,7,19,0,0,24.53,18.8
2023,7,19,1,0,24.5,18.74
2023,7,19,2,0,24.46,18.74
2023,7,19,3,0,24.43,18.68
2023,7,19,4,0,24.43,18.68
2023,7,19,5,0,24.48,18.74
2023,7,19,6,0.15,25.11,19.23
2023,7,19,7,1.1,25.89,19.84
2023,7,19,8,3.25,26.86,20.26
2023,7,19,9,7.17,27.73,20.14
2023,7,19,10,9.4,28.46,19.9
2023,7,19,11,10.92,29.15,19.78
2023,7,19,12,10.52,29.62,19.78
2023,7,19,13,7.4,29.79,19.96
2023,7,19,14,5.7,29.66,20.26
2023,7,19,15,3.2,29.12,20.81
2023,7,19,16,0.48,28.28,21.55
2023,7,19,17,0.08,27.44,21.73
2023,7,19,18,0,26.64,21.12
2023,7,19,19,0,26.05,20.45
2023,7,19,20,0,25.65,20.02
2023,7,19,21,0,25.46,19.84
2023,7,19,22,0,25.37,19.78
2023,7,19,23,0,25.26,19.53
2023,7,20,0,0,24.95,19.1
2023,7,20,1,0,24.38,18.49
2023,7,20,2,0,23.79,17.82
2023,7,20,3,0,23.48,17.52
2023,7,20,4,0,23.33,17.4
2023,7,20,5,0,23.32,17.33
2023,7,20,6,0.05,24.15,17.76
2023,7,20,7,0.67,25.45,18.49
2023,7,20,8,2,26.94,18.98
2023,7,20,9,5.25,28.15,18.98
2023,7,20,10,7.23,28.88,18.8
2023,7,20,11,5.62,29.34,18.68
2023,7,20,12,7.25,29.42,18.62
2023,7,20,13,5.92,29.2,18.55
2023,7,20,14,5.17,29.01,18.8
2023,7,20,15,3.55,28.83,19.04
2023,7,20,16,1.23,28.58,19.53
2023,7,20,17,0.1,27.64,19.65
2023,7,20,18,0,26.46,19.9
2023,7,20,19,0,26.13,19.78
2023,7,20,20,0,25.87,19.78
2023,7,20,21,0,25.64,19.71
2023,7,20,22,0,25.49,19.65
2023,7,20,23,0,25.26,19.41
2023,7,21,0,0,25.01,19.17
2023,7,21,1,0,24.8,18.92
2023,7,21,2,0,24.63,18.8
2023,7,21,3,0,24.55,18.68
2023,7,21,4,0,24.48,18.68
2023,7,21,5,0,24.48,18.68
2023,7,21,6,0.15,25.01,19.04
2023,7,21,7,1.25,25.88,19.59
2023,7,21,8,3.67,26.92,19.9
2023,7,21,9,6.05,28.09,20.08
2023,7,21,10,6.05,29.13,20.14
2023,7,21,11,5.73,29.76,20.14
2023,7,21,12,5.8,29.83,20.32
2023,7,21,13,4.65,29.37,20.57
2023,7,21,14,2.9,28.96,20.69
2023,7,21,15,1.67,28.34,20.57
2023,7,21,16,0.55,27.53,20.51
2023,7,21,17,0.05,26.65,20.32
2023,7,21,18,0,25.93,19.96
2023,7,21,19,0,25.57,19.65
2023,7,21,20,0,25.32,19.41
2023,7,21,21,0,25.15,19.29
2023,7,21,22,0,25.05,19.23
2023,7,21,23,0,24.9,19.1
2023,7,22,0,0,24.72,18.92
2023,7,22,1,0,24.51,18.74
2023,7,22,2,0,24.34,18.55
2023,7,22,3,0,24.24,18.43
2023,7,22,4,0,24.17,18.43
2023,7,22,5,0,24.08,18.37
2023,7,22,6,0.12,24.82,18.8
2023,7,22,7,1.25,25.75,19.29
2023,7,22,8,3.52,26.83,19.47
2023,7,22,9,5.67,27.94,19.41
2023,7,22,10,6.6,28.82,19.47
2023,7,22,11,8.5,29.62,19.65
2023,7,22,12,9.17,30.33,19.84
2023,7,22,13,7.8,30.74,19.84
2023,7,22,14,6.2,30.85,19.9
2023,7,22,15,3.7,30.37,20.26
2023,7,22,16,1.25,29.53,20.81
2023,7,22,17,0.12,28.19,21
2023,7,22,18,0,26.97,20.87
2023,7,22,19,0,26.62,20.75
2023,7,22,20,0,26.4,20.63
2023,7,22,21,0,26.15,20.51
2023,7,22,22,0,25.86,20.2
2023,7,22,23,0,25.47,19.84
2023,7,23,0,0,25.01,19.35
2023,7,23,1,0,24.63,18.92
2023,7,23,2,0,24.37,18.68
2023,7,23,3,0,24.19,18.49
2023,7,23,4,0,24.09,18.37
2023,7,23,5,0,24.09,18.37
2023,7,23,6,0.17,24.94,18.86
2023,7,23,7,1.4,25.94,19.35
2023,7,23,8,3.9,27.06,19.53
2023,7,23,9,7.08,28.08,19.41
2023,7,23,10,7.6,28.92,19.35
2023,7,23,11,8.67,29.54,19.41
2023,7,23,12,4.83,29.76,19.35
2023,7,23,13,4.23,29.52,19.71
2023,7,23,14,3.6,29.11,20.2
2023,7,23,15,2.6,28.65,20.75
2023,7,23,16,0.98,28.11,21.3
2023,7,23,17,0.1,27.44,21.61
2023,7,23,18,0,26.76,21.36
2023,7,23,19,0,26.49,21.18
2023,7,23,20,0,26.19,20.81
2023,7,23,21,0,25.81,20.39
2023,7,23,22,0,25.51,20.02
2023,7,23,23,0,25.25,19.78
2023,7,24,0,0,25.06,19.53
2023,7,24,1,0,24.86,19.35
2023,7,24,2,0,24.65,19.17
2023,7,24,3,0,24.49,18.98
2023,7,24,4,0,24.36,18.86
2023,7,24,5,0,24.31,18.74
2023,7,24,6,0.15,25.36,19.53
2023,7,24,7,1.42,26.38,20.02
2023,7,24,8,4.1,27.71,20.14
2023,7,24,9,5.92,28.8,19.84
2023,7,24,10,6.7,29.36,19.71
2023,7,24,11,5.75,29.56,19.71
2023,7,24,12,4.77,29.58,19.65
2023,7,24,13,3.77,29.51,19.59
2023,7,24,14,2.77,29.28,19.59
2023,7,24,15,1.6,28.87,19.84
2023,7,24,16,0.75,28.2,20.32
2023,7,24,17,0.1,27.3,20.81
2023,7,24,18,0,26.33,20.51
2023,7,24,19,0,26.01,20.32
2023,7,24,20,0,25.76,20.14
2023,7,24,21,0,25.58,19.96
2023,7,24,22,0,25.41,19.78
2023,7,24,23,0,25.27,19.65
2023,7,25,0,0,25.07,19.41
2023,7,25,1,0,24.82,19.17
2023,7,25,2,0,24.57,18.92
2023,7,25,3,0,24.38,18.74
2023,7,25,4,0,24.17,18.49
2023,7,25,5,0,24.05,18.43
2023,7,25,6,0.17,25.03,19.04
2023,7,25,7,1.52,26.13,19.78
2023,7,25,8,4.05,27.39,20.26
2023,7,25,9,7.65,28.36,20.39
2023,7,25,10,9.6,29.12,20.45
2023,7,25,11,11.08,29.46,20.51
2023,7,25,12,10.9,29.35,20.87
2023,7,25,13,8.3,29.15,21.24
2023,7,25,14,5.38,28.79,21.48
2023,7,25,15,1.15,28.38,21.61
2023,7,25,16,0.55,27.7,21.3
2023,7,25,17,0.08,26.84,20.81
2023,7,25,18,0,26.15,20.45
2023,7,25,19,0,25.85,20.26
2023,7,25,20,0,25.65,20.02
2023,7,25,21,0,25.45,19.84
2023,7,25,22,0,25.26,19.59
2023,7,25,23,0,25.01,19.35
2023,7,26,0,0,24.8,19.1
2023,7,26,1,0,24.57,18.86
2023,7,26,2,0,24.33,18.55
2023,7,26,3,0,24.01,18.31
2023,7,26,4,0,23.79,18.07
2023,7,26,5,0,23.71,18.01
2023,7,26,6,0.17,24.62,18.55
2023,7,26,7,1.4,25.77,19.23
2023,7,26,8,4.08,27.25,19.59
2023,7,26,9,7.4,28.67,19.53
2023,7,26,10,9.38,29.6,19.71
2023,7,26,11,11.92,30.22,19.84
2023,7,26,12,10.6,30.53,19.9
2023,7,26,13,8.77,30.63,19.9
2023,7,26,14,6.5,30.44,20.02
2023,7,26,15,3.62,29.99,20.26
2023,7,26,16,1.2,29.41,21.06
2023,7,26,17,0.1,28.32,21.55
2023,7,26,18,0,27.18,21
2023,7,26,19,0,26.87,20.75
2023,7,26,20,0,26.55,20.57
2023,7,26,21,0,26.17,20.45
2023,7,26,22,0,25.92,20.26
2023,7,26,23,0,25.72,20.02
2023,7,27,0,0,25.51,19.84
2023,7,27,1,0,25.36,19.71
2023,7,27,2,0,25.22,19.65
2023,7,27,3,0,25.02,19.53
2023,7,27,4,0,25.01,19.53
2023,7,27,5,0,25.12,19.59
2023,7,27,6,0.15,25.77,20.08
2023,7,27,7,1.15,26.51,20.69
2023,7,27,8,2.65,27.37,21.3
2023,7,27,9,4.05,28.04,21.55
2023,7,27,10,5.6,28.59,21.36
2023,7,27,11,8.58,28.97,21.18
2023,7,27,12,7.83,29.01,21.12
2023,7,27,13,7.25,28.94,21.18
2023,7,27,14,5.3,28.64,21.3
2023,7,27,15,1.23,28.28,21.61
2023,7,27,16,0.38,27.88,21.79
2023,7,27,17,0.05,27.3,21.55
2023,7,27,18,0,26.73,21.06
2023,7,27,19,0,26.28,20.57
2023,7,27,20,0,25.97,20.2
2023,7,27,21,0,25.8,20.02
2023,7,27,22,0,25.64,19.84
2023,7,27,23,0,25.44,19.65
2023,7,28,0,0,25.28,19.47
2023,7,28,1,0,25.14,19.35
2023,7,28,2,0,25.03,19.29
2023,7,28,3,0,24.94,19.23
2023,7,28,4,0,24.94,19.23
2023,7,28,5,0,24.98,19.29
2023,7,28,6,0.17,25.8,19.9
2023,7,28,7,1.45,26.78,20.63
2023,7,28,8,3.75,27.72,21
2023,7,28,9,6.73,28.55,20.87
2023,7,28,10,8.7,29.15,20.63
2023,7,28,11,11.05,29.76,20.45
2023,7,28,12,11,30.21,20.39
2023,7,28,13,9.77,30.23,20.26
2023,7,28,14,6.75,29.98,20.32
2023,7,28,15,3.52,29.33,20.81
2023,7,28,16,1.2,28.57,21.48
2023,7,28,17,0.15,27.7,21.48
2023,7,28,18,0,27.01,21.06
2023,7,28,19,0,26.65,20.75
2023,7,28,20,0,26.36,20.45
2023,7,28,21,0,26.23,20.14
2023,7,28,22,0,25.98,19.96
2023,7,28,23,0,25.78,19.78
2023,7,29,0,0,25.62,19.65
2023,7,29,1,0,25.48,19.59
2023,7,29,2,0,25.38,19.53
2023,7,29,3,0,25.34,19.53
2023,7,29,4,0,25.38,19.59
2023,7,29,5,0,25.48,19.78
2023,7,29,6,0.1,25.98,20.26
2023,7,29,7,0.98,26.76,20.94
2023,7,29,8,3.25,27.48,21.3
2023,7,29,9,5.7,28.15,21.24
2023,7,29,10,8.38,28.52,20.81
2023,7,29,11,9.1,28.83,20.51
2023,7,29,12,8.8,29.01,20.26
2023,7,29,13,7.02,29.12,20.26
2023,7,29,14,6,29.04,20.39
2023,7,29,15,3.42,28.67,20.51
2023,7,29,16,1.17,28.04,20.94
2023,7,29,17,0.12,27.08,20.75
2023,7,29,18,0,26.29,20.39
2023,7,29,19,0,25.92,20.14
2023,7,29,20,0,25.66,19.96
2023,7,29,21,0,25.48,19.84
2023,7,29,22,0,25.3,19.65
2023,7,29,23,0,25.16,19.53
2023,7,30,0,0,25.08,19.41
2023,7,30,1,0,25.01,19.35
2023,7,30,2,0,24.96,19.29
2023,7,30,3,0,24.96,19.29
2023,7,30,4,0,25.02,19.29
2023,7,30,5,0,25.08,19.35
2023,7,30,6,0.05,25.34,19.53
2023,7,30,7,0.55,25.79,19.9
2023,7,30,8,1.88,26.31,20.32
2023,7,30,9,4,26.77,20.39
2023,7,30,10,4.73,27.33,20.57
2023,7,30,11,5.55,28.03,20.57
2023,7,30,12,5.02,28.82,20.45
2023,7,30,13,3.33,29.38,20.39
2023,7,30,14,4.02,29.51,20.51
2023,7,30,15,2.02,29.15,20.57
2023,7,30,16,0.62,28.54,20.75
2023,7,30,17,0.08,27.5,20.75
2023,7,30,18,0,26.4,20.45
2023,7,30,19,0,25.96,20.32
2023,7,30,20,0,25.62,20.2
2023,7,30,21,0,25.42,20.02
2023,7,30,22,0,25.32,19.96
2023,7,30,23,0,25.27,19.9
2023,7,31,0,0,25.23,19.84
2023,7,31,1,0,25.18,19.71
2023,7,31,2,0,25.07,19.59
2023,7,31,3,0,24.89,19.35
2023,7,31,4,0,24.67,19.1
2023,7,31,5,0,24.45,18.86
2023,7,31,6,0.12,25.42,19.59
2023,7,31,7,1.1,26.42,20.14
2023,7,31,8,3.3,27.63,20.08
2023,7,31,9,5.05,28.64,19.84
2023,7,31,10,7.95,29.3,19.53
2023,7,31,11,10.08,29.76,19.71
2023,7,31,12,10.4,30.14,20.02
2023,7,31,13,7.5,30.34,20.39
2023,7,31,14,6.23,30.15,20.63
2023,7,31,15,3.65,29.46,21.12
2023,7,31,16,1.2,28.59,21.67
2023,7,31,17,0.12,27.64,21.61
2023,7,31,18,0,26.81,21.18
2023,7,31,19,0,26.51,20.94
2023,7,31,20,0,26.25,20.75
2023,7,31,21,0,25.99,20.51
2023,7,31,22,0,25.8,20.26
2023,7,31,23,0,25.58,20.08
2023,8,1,0,0,25.38,19.84
2023,8,1,1,0,25.18,19.65
2023,8,1,2,0,25,19.47
2023,8,1,3,0,24.82,19.29
2023,8,1,4,0,24.65,19.1
2023,8,1,5,0,24.54,18.98
2023,8,1,6,0.15,25.44,19.59
2023,8,1,7,1.35,26.43,20.08
2023,8,1,8,3.98,27.45,20.26
2023,8,1,9,7.2,28.35,20.26
2023,8,1,10,9.75,28.94,20.02
2023,8,1,11,11.58,29.43,19.78
2023,8,1,12,10.9,29.77,19.71
2023,8,1,13,8.3,29.91,19.65
2023,8,1,14,6.67,29.78,19.78
2023,8,1,15,3.9,29.25,20.14
2023,8,1,16,1.25,28.4,20.69
2023,8,1,17,0.15,27.43,20.94
2023,8,1,18,0,26.62,20.63
2023,8,1,19,0,26.27,20.39
2023,8,1,20,0,25.95,20.14
2023,8,1,21,0,25.67,19.96
2023,8,1,22,0,25.4,19.71
2023,8,1,23,0,25.18,19.53
2023,8,2,0,0,24.97,19.35
2023,8,2,1,0,24.73,19.1
2023,8,2,2,0,24.57,18.98
2023,8,2,3,0,24.49,18.86
2023,8,2,4,0,24.4,18.8
2023,8,2,5,0,24.41,18.8
2023,8,2,6,0.15,25.39,19.41
2023,8,2,7,1.27,26.66,20.26
2023,8,2,8,3.75,27.94,20.81
2023,8,2,9,6.55,29.01,20.81
2023,8,2,10,8.55,29.72,20.57
2023,8,2,11,9.25,30.3,20.51
2023,8,2,12,10.38,30.68,20.45
2023,8,2,13,9.12,30.83,20.45
2023,8,2,14,7.05,30.8,20.45
2023,8,2,15,3.67,30.17,20.63
2023,8,2,16,1.17,29.36,21.12
2023,8,2,17,0.1,28.15,21.18
2023,8,2,18,0,27.17,20.81
2023,8,2,19,0,26.76,20.57
2023,8,2,20,0,26.4,20.39
2023,8,2,21,0,26.11,20.26
2023,8,2,22,0,25.87,20.14
2023,8,2,23,0,25.67,20.02
2023,8,3,0,0,25.48,19.84
2023,8,3,1,0,25.26,19.65
2023,8,3,2,0,25.06,19.47
2023,8,3,3,0,24.81,19.29
2023,8,3,4,0,24.64,19.1
2023,8,3,5,0,24.6,19.04
2023,8,3,6,0.15,25.74,19.96
2023,8,3,7,1.23,26.82,20.69
2023,8,3,8,3.58,27.69,20.45
2023,8,3,9,6.27,28.44,19.84
2023,8,3,10,9.1,29.19,19.35
2023,8,3,11,10.15,29.76,19.17
2023,8,3,12,8.83,30.05,19.04
2023,8,3,13,5.98,29.87,18.98
2023,8,3,14,4.58,29.2,18.92
2023,8,3,15,1.62,28.4,18.98
2023,8,3,16,0.67,27.63,19.41
2023,8,3,17,0.1,26.69,19.65
2023,8,3,18,0,25.66,19.47
2023,8,3,19,0,25.28,19.41
2023,8,3,20,0,25.11,19.29
2023,8,3,21,0,25,19.23
2023,8,3,22,0,24.87,19.17
2023,8,3,23,0,24.77,19.04
2023,8,4,0,0,24.65,18.98
2023,8,4,1,0,24.55,18.92
2023,8,4,2,0,24.42,18.8
2023,8,4,3,0,24.26,18.68
2023,8,4,4,0,24.12,18.49
2023,8,4,5,0,24.05,18.37
2023,8,4,6,0.15,25.09,19.23
2023,8,4,7,1.45,25.92,19.47
2023,8,4,8,4.02,26.61,19.23
2023,8,4,9,6.4,27.3,18.62
2023,8,4,10,8.05,28.12,18.25
2023,8,4,11,11.35,28.98,18.19
2023,8,4,12,10.77,29.58,18.37
2023,8,4,13,7.77,29.88,18.68
2023,8,4,14,5.3,29.81,18.98
2023,8,4,15,1.5,29.45,19.29
2023,8,4,16,0.5,28.69,19.71
2023,8,4,17,0.05,27.45,20.02
2023,8,4,18,0,26.08,19.53
2023,8,4,19,0,25.65,19.23
2023,8,4,20,0,25.22,18.86
2023,8,4,21,0,24.8,18.49
2023,8,4,22,0,24.35,18.07
2023,8,4,23,0,23.9,17.7
2023,8,5,0,0,23.48,17.4
2023,8,5,1,0,23.13,17.15
2023,8,5,2,0,22.81,17.03
2023,8,5,3,0,22.55,16.91
2023,8,5,4,0,22.44,16.78
2023,8,5,5,0,22.53,16.85
2023,8,5,6,0.15,24.15,17.88
2023,8,5,7,1.5,25.89,19.23
2023,8,5,8,4.25,28.34,20.57
2023,8,5,9,6.92,29.62,20.75
2023,8,5,10,10.65,30.4,20.69
2023,8,5,11,12.9,30.94,20.69
2023,8,5,12,12.55,31.23,20.69
2023,8,5,13,9.9,31.27,20.69
2023,8,5,14,6.6,31.12,20.69
2023,8,5,15,3.25,30.63,20.94
2023,8,5,16,1.2,29.71,21.48
2023,8,5,17,0.05,28.5,21.73
2023,8,5,18,0,27.17,21.24
2023,8,5,19,0,26.66,20.87
2023,8,5,20,0,26.22,20.51
2023,8,5,21,0,25.78,20.08
2023,8,5,22,0,25.38,19.78
2023,8,5,23,0,25,19.47
2023,8,6,0,0,24.68,19.23
2023,8,6,1,0,24.37,18.98
2023,8,6,2,0,24.04,18.68
2023,8,6,3,0,23.74,18.43
2023,8,6,4,0,23.48,18.25
2023,8,6,5,0,23.37,18.07
2023,8,6,6,0.15,25.21,19.23
2023,8,6,7,1.5,26.9,20.08
2023,8,6,8,4.25,28.4,20.39
2023,8,6,9,7.6,29.54,20.51
2023,8,6,10,10.33,30.21,20.63
2023,8,6,11,13.65,30.71,20.81
2023,8,6,12,13.55,31.11,20.87
2023,8,6,13,11.27,31.15,20.81
2023,8,6,14,8.02,30.84,20.94
2023,8,6,15,4.3,30.25,21.42
2023,8,6,16,1.48,29.57,22.22
2023,8,6,17,0.15,28.44,22.28
2023,8,6,18,0,27.39,21.61
2023,8,6,19,0,27,21.24
2023,8,6,20,0,26.58,20.81
2023,8,6,21,0,26.11,20.32
2023,8,6,22,0,25.65,19.96
2023,8,6,23,0,25.32,19.71
2023,8,7,0,0,25.05,19.53
2023,8,7,1,0,24.8,19.35
2023,8,7,2,0,24.52,19.23
2023,8,7,3,0,24.48,19.17
2023,8,7,4,0,24.46,19.1
2023,8,7,5,0,24.37,19.04
2023,8,7,6,0.15,25.72,19.71
2023,8,7,7,1.55,27.05,20.45
2023,8,7,8,4.15,28.34,20.81
2023,8,7,9,7.62,29.3,20.87
2023,8,7,10,10.8,29.88,20.63
2023,8,7,11,13.27,30.48,20.57
2023,8,7,12,13.45,30.74,20.45
2023,8,7,13,11.3,30.76,20.45
2023,8,7,14,7.98,30.68,20.63
2023,8,7,15,4.4,30.3,20.94
2023,8,7,16,1.52,29.52,21.61
2023,8,7,17,0.15,28.4,21.97
2023,8,7,18,0,27.26,21.3
2023,8,7,19,0,26.81,20.87
2023,8,7,20,0,26.46,20.57
2023,8,7,21,0,26.15,20.32
2023,8,7,22,0,25.88,20.14
2023,8,7,23,0,25.69,19.96
2023,8,8,0,0,25.51,19.84
2023,8,8,1,0,25.28,19.65
2023,8,8,2,0,24.93,19.47
2023,8,8,3,0,24.71,19.35
2023,8,8,4,0,24.51,19.17
2023,8,8,5,0,24.32,19.04
2023,8,8,6,0.17,25.44,19.47
2023,8,8,7,1.52,26.6,20.08
2023,8,8,8,4.3,28.16,20.45
2023,8,8,9,6.8,29.33,20.51
2023,8,8,10,10.7,30.23,20.51
2023,8,8,11,13.38,30.85,20.51
2023,8,8,12,12.85,31.19,20.45
2023,8,8,13,9.5,31.25,20.39
2023,8,8,14,7.45,30.98,20.26
2023,8,8,15,4.15,30.26,20.32
2023,8,8,16,1.48,29.26,21
2023,8,8,17,0.15,28.17,21.24
2023,8,8,18,0,27.13,20.94
2023,8,8,19,0,26.77,20.69
2023,8,8,20,0,26.5,20.51
2023,8,8,21,0,26.21,20.32
2023,8,8,22,0,25.84,20.14
2023,8,8,23,0,25.49,19.96
2023,8,9,0,0,25.12,19.78
2023,8,9,1,0,24.83,19.53
2023,8,9,2,0,24.6,19.35
2023,8,9,3,0,24.4,19.23
2023,8,9,4,0,24.33,19.1
2023,8,9,5,0,24.26,19.04
2023,8,9,6,0.15,25.7,19.71
2023,8,9,7,1.55,27.24,20.2
2023,8,9,8,4.35,28.76,20.26
2023,8,9,9,7.85,29.82,20.08
2023,8,9,10,10.55,30.46,19.9
2023,8,9,11,12.42,30.9,19.78
2023,8,9,12,12.77,31.26,19.53
2023,8,9,13,10.15,31.5,19.41
2023,8,9,14,8.08,31.47,19.29
2023,8,9,15,4.55,31.23,19.35
2023,8,9,16,1.48,30.37,19.59
2023,8,9,17,0.15,28.96,20.26
2023,8,9,18,0,27.31,20.14
2023,8,9,19,0,26.78,19.84
2023,8,9,20,0,26.36,19.65
2023,8,9,21,0,26,19.53
2023,8,9,22,0,25.63,19.47
2023,8,9,23,0,25.3,19.41
2023,8,10,0,0,25.04,19.29
2023,8,10,1,0,24.82,19.23
2023,8,10,2,0,24.64,19.1
2023,8,10,3,0,24.45,19.04
2023,8,10,4,0,24.27,18.92
2023,8,10,5,0,24.22,18.86
2023,8,10,6,0.15,25.62,19.41
2023,8,10,7,1.52,27.33,19.84
2023,8,10,8,4.35,28.93,20.02
2023,8,10,9,7.62,30.2,20.2
2023,8,10,10,9.62,31.21,20.45
2023,8,10,11,12.08,31.9,20.57
2023,8,10,12,12.38,32.21,20.51
2023,8,10,13,9.83,32.27,20.45
2023,8,10,14,7.67,32.21,20.32
2023,8,10,15,4.23,31.6,20.2
2023,8,10,16,1.4,30.91,20.63
